symbol,time,open,high,low,close,volume,open_interest
ZSU25,2025-01-08,1005.5,1009.75,1001.25,1004.75,2674.0,14323.0
ZSU25,2025-01-09,1004.25,1010.0,996.5,1009.5,1717.0,14476.0
ZSU25,2025-01-10,1008.0,1037.0,1006.75,1028.5,6688.0,14922.0
ZSU25,2025-01-13,1027.75,1050.75,1027.25,1050.75,4864.0,15017.0
ZSU25,2025-01-14,1047.25,1057.25,1042.0,1048.0,6386.0,15362.0
ZSU25,2025-01-15,1045.25,1052.0,1037.25,1039.25,3951.0,15515.0
ZSU25,2025-01-16,1036.25,1036.25,1019.5,1020.0,5924.0,15851.0
ZSU25,2025-01-17,1020.5,1031.0,1018.0,1027.25,6878.0,16741.0
ZSU25,2025-01-21,1035.5,1052.0,1028.75,1051.5,6761.0,17500.0
ZSU25,2025-01-22,1049.5,1058.75,1042.0,1047.25,5956.0,17541.0
ZSU25,2025-01-23,1046.5,1063.5,1042.0,1054.75,5253.0,17919.0
ZSU25,2025-01-24,1045.0,1052.25,1040.5,1050.25,6626.0,18604.0
ZSU25,2025-01-27,1043.25,1045.25,1038.0,1043.5,5436.0,18731.0
